indicator_id,claim_id,indicator_type,indicator_value,score,review_status,claim_type,claim_amount,status,fraud_flag,claim_month,channel
4146,16010,Repeat Claimant,0,63.6,Flagged,Health,4807,Settled,0,2025-07,Aggregator
4147,582,Repeat Claimant,1,41.7,Cleared,Theft,15944,Settled,0,2025-03,Online
4148,16908,Repeat Claimant,1,13.7,Confirmed,Accident,80838,Settled,1,2024-02,Partnership
4149,11006,Repeat Claimant,1,33.4,Flagged,Accident,12622,Rejected,0,2025-12,Bancassurance
4150,9087,Repeat Claimant,0,63.2,Under Review,Theft,127310,Settled,1,2026-01,Agent
4151,9487,Policy-Claim Gap,0,48.3,Under Review,Health,13544,Settled,0,2025-07,Online
4152,15708,Policy-Claim Gap,1,87.8,Cleared,Theft,56923,Settled,0,2025-05,Online
4153,14072,Policy-Claim Gap,0,4.5,Under Review,Fire,122443,Rejected,0,2024-03,Online
4154,19333,Repeat Claimant,0,39.0,Confirmed,Health,92025,Settled,0,2026-02,Online
4155,6710,High Claim Ratio,0,35.4,Under Review,Fire,135515,Settled,1,2026-01,Bancassurance
4156,3796,Repeat Claimant,1,24.6,Under Review,Health,63505,Settled,0,2024-08,Bancassurance
4157,6828,High Claim Ratio,1,53.3,Flagged,Natural Disaster,11714,Settled,0,2024-10,Online
4158,3963,Rapid Settlement,1,44.6,Confirmed,Accident,81225,Settled,0,2024-07,Aggregator
4159,13869,Repeat Claimant,0,85.7,Cleared,Health,183362,Settled,0,2025-01,Agent
4160,19447,High Claim Ratio,1,56.0,Flagged,Theft,40651,Settled,0,2024-09,Online
4161,9866,Repeat Claimant,1,64.1,Flagged,Natural Disaster,453248,Settled,0,2024-09,Online
4162,3121,High Claim Ratio,1,54.9,Flagged,Natural Disaster,64644,Settled,0,2024-06,Agent
4163,7235,Rapid Settlement,1,23.0,Cleared,Health,350640,Settled,0,2025-08,Agent
4164,6903,High Claim Ratio,0,59.9,Confirmed,Health,81328,Settled,0,2024-04,Aggregator
4165,16982,Policy-Claim Gap,1,99.5,Flagged,Fire,22978,Settled,0,2025-01,Bancassurance
4166,2861,Policy-Claim Gap,1,63.8,Flagged,Accident,51620,Settled,0,2025-05,Aggregator
4167,134,Policy-Claim Gap,0,66.7,Under Review,Accident,20762,Pending,0,2025-05,Agent
4168,6084,Amount Rounding,0,81.9,Flagged,Theft,15075,Settled,0,2025-03,Agent
4169,622,Repeat Claimant,1,1.0,Under Review,Natural Disaster,12404,Settled,0,2026-03,Online
4170,3387,Repeat Claimant,1,40.2,Under Review,Theft,60071,Settled,0,2024-12,Agent
4171,6352,Policy-Claim Gap,1,69.3,Under Review,Accident,14408,Rejected,0,2025-01,Aggregator
4172,2386,High Claim Ratio,0,14.8,Under Review,Health,16958,Settled,0,2024-07,Aggregator
4173,9389,Rapid Settlement,0,95.6,Flagged,Accident,37361,Settled,0,2025-01,Online
4174,9772,Repeat Claimant,1,71.9,Confirmed,Accident,26760,Settled,0,2024-02,Online
4175,11484,Repeat Claimant,0,90.1,Flagged,Accident,147755,Settled,0,2025-04,Online
4176,3053,High Claim Ratio,0,82.2,Flagged,Accident,22512,Rejected,0,2025-01,Agent
4177,4364,Repeat Claimant,0,98.9,Flagged,Accident,29440,Settled,0,2024-12,Aggregator
4178,10080,Amount Rounding,1,53.7,Under Review,Natural Disaster,68776,Settled,0,2024-02,Aggregator
4179,19023,Amount Rounding,1,84.2,Under Review,Accident,72330,Pending,0,2025-03,Agent
4180,17837,Policy-Claim Gap,1,19.2,Flagged,Theft,43907,Settled,0,2024-06,Agent
4181,9512,Repeat Claimant,0,1.2,Flagged,Theft,62940,Settled,0,2025-02,Agent
4182,8290,Rapid Settlement,0,13.5,Confirmed,Accident,20028,Settled,0,2024-11,Online
4183,14661,Rapid Settlement,1,61.2,Cleared,Accident,77705,Pending,0,2026-04,Aggregator
4184,14121,Policy-Claim Gap,0,94.4,Under Review,Theft,22975,Settled,0,2024-03,Online
4185,2368,Policy-Claim Gap,1,35.4,Under Review,Accident,35968,Settled,0,2026-04,Bancassurance
4186,8012,Repeat Claimant,1,92.0,Under Review,Fire,36058,Pending,0,2024-09,Online
4187,7697,Repeat Claimant,1,33.9,Flagged,Theft,20996,Settled,0,2025-03,Agent
4188,14642,Amount Rounding,1,44.2,Confirmed,Accident,44749,Settled,0,2024-06,Aggregator
4189,3219,Repeat Claimant,1,65.8,Confirmed,Accident,61725,Settled,0,2026-01,Agent
4190,8252,High Claim Ratio,1,54.5,Cleared,Health,24022,Settled,1,2024-04,Agent
4191,18040,Repeat Claimant,0,6.9,Flagged,Health,132519,Settled,1,2025-02,Agent
4192,18345,Policy-Claim Gap,1,24.1,Confirmed,Accident,53069,Settled,0,2026-04,Agent
4193,15277,Policy-Claim Gap,0,16.5,Flagged,Accident,71957,Pending,0,2026-02,Aggregator
4194,17309,Amount Rounding,0,24.2,Confirmed,Accident,268687,Pending,1,2025-02,Agent
4195,18313,Policy-Claim Gap,0,65.9,Flagged,Accident,44399,Settled,0,2024-04,Aggregator
4196,10403,Amount Rounding,0,17.3,Flagged,Accident,20214,Settled,0,2025-05,Agent
4197,18724,Amount Rounding,1,22.3,Flagged,Health,131590,Settled,0,2025-03,Aggregator
4198,5028,Policy-Claim Gap,1,15.3,Under Review,Accident,120712,Settled,0,2024-10,Agent
4199,16700,Rapid Settlement,1,88.9,Cleared,Health,335622,Settled,0,2025-11,Partnership
4200,18483,Rapid Settlement,1,31.3,Cleared,Health,115864,Settled,0,2024-06,Agent
4201,12937,Rapid Settlement,0,55.0,Confirmed,Health,29789,Settled,0,2024-09,Aggregator
4202,2726,High Claim Ratio,0,43.1,Confirmed,Accident,18498,Settled,0,2025-02,Bancassurance
4203,14166,Rapid Settlement,1,67.0,Confirmed,Accident,94743,Settled,0,2024-10,Online
4204,15275,High Claim Ratio,0,72.4,Under Review,Accident,49131,Settled,1,2026-06,Aggregator
4205,13817,Rapid Settlement,1,7.4,Under Review,Natural Disaster,60994,Settled,0,2025-11,Aggregator
4206,6775,Repeat Claimant,1,62.4,Flagged,Natural Disaster,41822,Settled,1,2024-12,Bancassurance
4207,18090,Repeat Claimant,0,63.9,Confirmed,Natural Disaster,88186,Settled,0,2025-08,Online
4208,2100,Amount Rounding,1,47.5,Confirmed,Fire,181145,Settled,0,2026-04,Aggregator
4209,16426,Rapid Settlement,1,91.3,Flagged,Fire,49633,Settled,0,2024-06,Agent
4210,9682,High Claim Ratio,1,70.0,Flagged,Accident,109888,Settled,0,2025-12,Aggregator
4211,4961,Policy-Claim Gap,0,31.8,Flagged,Accident,33337,Settled,0,2024-04,Aggregator
4212,16782,Repeat Claimant,0,54.3,Under Review,Health,7358,Settled,0,2024-09,Online
4213,1100,High Claim Ratio,1,11.1,Under Review,Health,79496,Pending,0,2024-08,Aggregator
4214,16631,Rapid Settlement,1,4.6,Under Review,Theft,60625,Settled,1,2024-07,Partnership
4215,4269,Amount Rounding,1,17.6,Flagged,Accident,110231,Settled,0,2025-07,Online
4216,14494,Policy-Claim Gap,0,24.2,Flagged,Natural Disaster,45714,Settled,0,2024-06,Online
4217,778,Amount Rounding,0,46.6,Flagged,Natural Disaster,10767,Settled,0,2025-02,Online
4218,6456,Rapid Settlement,1,60.0,Flagged,Health,21067,Settled,0,2024-10,Bancassurance
4219,19078,High Claim Ratio,1,47.4,Cleared,Accident,32986,Settled,0,2025-11,Aggregator
4220,9914,Policy-Claim Gap,0,32.9,Flagged,Natural Disaster,22522,Rejected,0,2024-01,Agent
4221,3658,Amount Rounding,0,47.1,Confirmed,Health,23596,Settled,0,2024-01,Online
4222,7332,Repeat Claimant,0,24.4,Under Review,Accident,26256,Settled,1,2025-02,Agent
4223,19339,High Claim Ratio,1,10.9,Under Review,Health,21432,Rejected,0,2025-11,Agent
4224,3622,Amount Rounding,1,83.8,Flagged,Health,29083,Settled,0,2026-04,Partnership
4225,8938,Rapid Settlement,1,39.8,Confirmed,Accident,21331,Pending,0,2024-04,Agent
4226,11624,High Claim Ratio,1,50.2,Under Review,Accident,101763,Settled,0,2024-03,Agent
4227,19870,Amount Rounding,1,45.6,Flagged,Health,48285,Settled,0,2024-06,Aggregator
4228,18331,Policy-Claim Gap,0,73.2,Confirmed,Health,63559,Settled,0,2024-12,Online
4229,15066,Amount Rounding,1,55.2,Flagged,Accident,77597,Settled,0,2025-11,Online
4230,4288,High Claim Ratio,0,81.2,Under Review,Accident,10056,Settled,0,2024-03,Agent
4231,8110,Rapid Settlement,1,82.1,Under Review,Fire,23850,Settled,0,2025-06,Bancassurance
4232,12509,Amount Rounding,1,93.0,Under Review,Theft,16891,Settled,0,2025-11,Online
4233,15137,Rapid Settlement,0,78.2,Under Review,Health,68697,Settled,0,2024-09,Agent
4234,4883,Amount Rounding,0,1.2,Flagged,Health,40085,Settled,0,2026-02,Online
4235,14655,Repeat Claimant,1,66.6,Confirmed,Accident,171545,Settled,0,2026-01,Online
4236,15968,Rapid Settlement,1,35.0,Flagged,Accident,80363,Settled,0,2024-08,Aggregator
4237,2112,Rapid Settlement,0,99.5,Confirmed,Accident,41518,Pending,0,2024-06,Agent
4238,11053,Policy-Claim Gap,0,2.6,Under Review,Accident,44801,Settled,0,2025-10,Partnership
4239,7042,Amount Rounding,1,57.1,Under Review,Accident,168437,Settled,0,2025-08,Agent
4240,9938,Rapid Settlement,1,36.4,Under Review,Health,82929,Settled,0,2025-07,Aggregator
4241,19955,High Claim Ratio,0,68.3,Flagged,Theft,88328,Settled,0,2026-04,Online
4242,7285,High Claim Ratio,1,23.8,Under Review,Natural Disaster,238702,Settled,0,2025-12,Agent
4243,17593,Rapid Settlement,1,41.4,Flagged,Accident,26719,Settled,0,2024-08,Agent
4244,13216,Rapid Settlement,0,87.5,Under Review,Health,90789,Settled,0,2025-03,Online
4245,15064,Rapid Settlement,0,89.3,Confirmed,Theft,61120,Pending,0,2024-01,Online
4246,2147,Amount Rounding,1,17.7,Under Review,Health,13338,Pending,0,2025-12,Online
4247,2518,Repeat Claimant,0,44.4,Cleared,Accident,70807,Settled,0,2026-03,Online
4248,9898,Policy-Claim Gap,1,3.1,Flagged,Accident,21448,Settled,0,2025-12,Online
4249,1901,Rapid Settlement,1,81.6,Confirmed,Accident,98134,Settled,0,2025-05,Bancassurance
4250,2325,Amount Rounding,0,34.1,Under Review,Theft,356452,Settled,1,2025-05,Online
4251,1650,High Claim Ratio,1,97.6,Flagged,Accident,53614,Pending,0,2026-03,Agent
4252,11073,Repeat Claimant,1,60.4,Flagged,Accident,43826,Settled,0,2024-10,Partnership
4253,16311,Amount Rounding,0,74.7,Flagged,Accident,40353,Settled,0,2024-09,Bancassurance
4254,4623,Amount Rounding,1,42.6,Flagged,Theft,168513,Settled,0,2026-03,Agent
4255,10779,Policy-Claim Gap,1,65.4,Confirmed,Fire,134930,Settled,0,2024-07,Aggregator
4256,5525,High Claim Ratio,1,5.3,Flagged,Natural Disaster,133825,Settled,0,2024-01,Agent
4257,6767,Policy-Claim Gap,1,35.1,Flagged,Accident,30821,Pending,0,2025-08,Online
4258,15013,Policy-Claim Gap,0,87.0,Confirmed,Natural Disaster,104549,Settled,0,2026-03,Partnership
4259,10399,Amount Rounding,1,88.7,Under Review,Natural Disaster,34864,Settled,0,2024-10,Agent
4260,5465,Rapid Settlement,1,71.3,Flagged,Accident,18485,Pending,0,2024-11,Bancassurance
4261,75,Repeat Claimant,0,84.2,Cleared,Theft,22649,Rejected,0,2026-06,Bancassurance
4262,10965,Repeat Claimant,0,82.1,Flagged,Health,55788,Settled,0,2026-04,Agent
4263,15322,Amount Rounding,1,66.4,Flagged,Fire,88237,Settled,0,2025-08,Bancassurance
4264,5186,Amount Rounding,1,76.8,Confirmed,Accident,27515,Settled,0,2025-04,Aggregator
4265,1451,Rapid Settlement,1,3.4,Cleared,Accident,17414,Settled,0,2026-05,Agent
4266,14332,Rapid Settlement,1,65.3,Cleared,Natural Disaster,83658,Rejected,0,2026-05,Bancassurance
4267,6765,Amount Rounding,1,63.3,Flagged,Accident,53381,Settled,0,2024-09,Bancassurance
4268,8321,High Claim Ratio,1,74.2,Confirmed,Health,15302,Settled,0,2026-04,Aggregator
4269,7176,Amount Rounding,1,45.8,Confirmed,Accident,25249,Settled,0,2024-01,Agent
4270,16682,Policy-Claim Gap,1,78.2,Flagged,Accident,141743,Settled,0,2025-04,Online
4271,2691,Policy-Claim Gap,0,33.3,Flagged,Accident,18321,Settled,0,2026-05,Agent
4272,7153,Amount Rounding,1,68.3,Confirmed,Health,35642,Settled,0,2025-08,Agent
4273,942,Rapid Settlement,0,85.3,Flagged,Natural Disaster,261856,Settled,0,2024-06,Online
4274,8372,High Claim Ratio,0,68.5,Flagged,Theft,22609,Pending,0,2024-03,Agent
4275,4661,Policy-Claim Gap,0,66.9,Under Review,Accident,94382,Settled,0,2024-02,Agent
4276,12624,Rapid Settlement,1,49.6,Under Review,Health,56884,Settled,0,2025-05,Online
4277,6062,Amount Rounding,0,59.0,Under Review,Natural Disaster,88037,Settled,0,2024-12,Aggregator
4278,12328,Rapid Settlement,0,83.6,Under Review,Accident,164446,Settled,0,2025-04,Aggregator
4279,17334,Amount Rounding,0,93.1,Under Review,Natural Disaster,51250,Settled,0,2024-03,Agent
4280,526,Policy-Claim Gap,0,41.0,Flagged,Health,45286,Settled,0,2025-04,Online
4281,2639,Repeat Claimant,0,65.7,Under Review,Accident,19516,Settled,0,2026-06,Aggregator
4282,9348,High Claim Ratio,0,31.8,Confirmed,Fire,46314,Pending,0,2024-03,Agent
4283,5341,Amount Rounding,1,64.6,Flagged,Accident,79009,Settled,0,2025-09,Online
4284,10565,Amount Rounding,1,75.6,Flagged,Natural Disaster,96158,Settled,0,2025-09,Online
4285,14705,Repeat Claimant,1,81.1,Under Review,Fire,21617,Pending,0,2024-09,Online
4286,5013,Amount Rounding,0,99.7,Flagged,Accident,10366,Settled,0,2025-08,Online
4287,18346,Policy-Claim Gap,1,62.6,Under Review,Fire,44099,Settled,0,2024-01,Agent
4288,4888,Rapid Settlement,1,89.9,Flagged,Accident,37770,Settled,0,2025-01,Agent
4289,15608,High Claim Ratio,1,43.6,Cleared,Theft,292429,Settled,0,2026-04,Online
4290,4757,High Claim Ratio,1,37.4,Flagged,Fire,156092,Pending,0,2024-06,Agent
4291,16349,Rapid Settlement,1,49.2,Flagged,Theft,9616,Settled,0,2026-04,Agent
4292,372,Policy-Claim Gap,1,19.2,Under Review,Health,7732,Settled,1,2025-04,Partnership
4293,3060,Policy-Claim Gap,1,36.4,Flagged,Accident,50154,Settled,0,2026-05,Online
4294,16224,Policy-Claim Gap,0,75.0,Confirmed,Accident,111976,Settled,0,2026-03,Partnership
4295,10555,Amount Rounding,0,33.7,Flagged,Accident,38961,Rejected,0,2025-01,Agent
4296,6237,High Claim Ratio,0,24.3,Under Review,Health,37195,Settled,0,2025-09,Agent
4297,13049,High Claim Ratio,1,40.5,Under Review,Natural Disaster,16201,Settled,0,2024-08,Bancassurance
4298,4114,Amount Rounding,1,24.4,Flagged,Theft,41103,Settled,0,2025-04,Bancassurance
4299,814,High Claim Ratio,1,18.2,Flagged,Theft,42932,Settled,0,2026-01,Online
4300,7288,Repeat Claimant,0,25.4,Under Review,Natural Disaster,5784,Settled,1,2024-01,Bancassurance
4301,8267,Policy-Claim Gap,0,51.2,Confirmed,Accident,96355,Pending,0,2025-08,Online
4302,15261,Amount Rounding,1,63.3,Flagged,Accident,41014,Settled,0,2024-01,Online
4303,15192,Amount Rounding,1,91.2,Under Review,Health,33471,Pending,0,2026-04,Online
4304,18543,High Claim Ratio,1,7.6,Under Review,Fire,83249,Settled,1,2024-10,Agent
4305,1700,Repeat Claimant,0,31.1,Cleared,Natural Disaster,70324,Settled,0,2026-04,Agent
4306,2216,Rapid Settlement,0,99.1,Under Review,Natural Disaster,27021,Settled,0,2025-08,Online
4307,14933,Amount Rounding,1,96.4,Cleared,Health,22474,Settled,0,2024-03,Online
4308,16457,High Claim Ratio,0,99.8,Confirmed,Accident,128249,Settled,0,2025-01,Online
4309,1293,Rapid Settlement,0,47.6,Under Review,Natural Disaster,119083,Settled,0,2024-10,Aggregator
4310,2985,Repeat Claimant,0,0.6,Flagged,Health,24166,Settled,0,2024-04,Agent
4311,7346,Repeat Claimant,1,51.0,Cleared,Health,100373,Settled,0,2026-03,Partnership
4312,16419,Repeat Claimant,0,87.3,Cleared,Accident,215704,Settled,0,2026-01,Online
4313,6512,Amount Rounding,1,52.1,Under Review,Health,50663,Settled,0,2024-04,Agent
4314,2776,Policy-Claim Gap,1,64.5,Cleared,Theft,24873,Settled,0,2025-06,Agent
4315,7035,Amount Rounding,1,67.5,Under Review,Health,12030,Settled,0,2024-12,Aggregator
4316,9451,Policy-Claim Gap,1,91.6,Under Review,Theft,28115,Settled,0,2024-06,Aggregator
4317,12234,Repeat Claimant,0,86.9,Flagged,Natural Disaster,38439,Settled,0,2025-03,Online
4318,111,Amount Rounding,0,96.3,Confirmed,Accident,115542,Pending,0,2024-09,Aggregator
4319,3669,Amount Rounding,1,82.3,Flagged,Theft,81739,Pending,0,2026-04,Partnership
4320,2179,Repeat Claimant,0,26.2,Cleared,Natural Disaster,120874,Settled,0,2024-01,Agent
4321,5147,High Claim Ratio,1,73.5,Flagged,Natural Disaster,44490,Settled,0,2025-12,Online
4322,8576,Policy-Claim Gap,1,36.6,Under Review,Fire,46470,Settled,0,2025-09,Online
4323,17292,Rapid Settlement,0,23.1,Under Review,Fire,6371,Settled,0,2025-01,Agent
4324,11793,Rapid Settlement,0,16.3,Cleared,Fire,111956,Settled,0,2024-04,Agent
4325,10970,Repeat Claimant,1,29.2,Confirmed,Accident,48988,Settled,0,2024-01,Aggregator
4326,455,High Claim Ratio,0,58.8,Flagged,Natural Disaster,150710,Rejected,0,2025-11,Online
4327,3261,Amount Rounding,0,19.9,Under Review,Natural Disaster,178098,Settled,0,2024-10,Bancassurance
4328,16656,Amount Rounding,0,71.9,Confirmed,Accident,92335,Settled,0,2026-02,Online
4329,13554,Policy-Claim Gap,1,69.4,Confirmed,Natural Disaster,8192,Settled,0,2026-04,Online
4330,2405,Rapid Settlement,1,42.5,Flagged,Accident,127443,Settled,0,2024-02,Aggregator
4331,5417,Policy-Claim Gap,0,74.0,Under Review,Natural Disaster,14834,Settled,0,2026-03,Agent
4332,9974,Policy-Claim Gap,1,37.6,Under Review,Theft,97484,Settled,0,2026-03,Bancassurance
4333,7177,Repeat Claimant,0,37.3,Flagged,Health,47083,Settled,0,2026-06,Online
4334,6312,Rapid Settlement,0,1.6,Flagged,Theft,88443,Settled,1,2024-06,Aggregator
4335,7515,Rapid Settlement,0,0.7,Confirmed,Health,90406,Settled,0,2024-04,Online
4336,17430,Policy-Claim Gap,0,86.9,Flagged,Accident,225808,Settled,0,2026-04,Bancassurance
4337,14543,Amount Rounding,1,78.4,Confirmed,Natural Disaster,92374,Settled,0,2024-03,Online
4338,17064,Amount Rounding,0,52.7,Flagged,Accident,154272,Settled,0,2025-06,Agent
4339,282,Amount Rounding,0,38.6,Flagged,Accident,147827,Pending,1,2024-10,Online
4340,14805,High Claim Ratio,1,37.3,Cleared,Natural Disaster,14684,Settled,0,2025-12,Aggregator
4341,17158,Policy-Claim Gap,1,64.7,Flagged,Health,10528,Settled,0,2026-02,Online
4342,17222,Amount Rounding,1,58.8,Confirmed,Health,272422,Settled,0,2024-06,Online
4343,3489,Amount Rounding,0,2.9,Flagged,Health,33517,Settled,0,2025-04,Agent
4344,9237,Repeat Claimant,1,44.8,Confirmed,Accident,36910,Settled,0,2025-04,Partnership
4345,10242,Rapid Settlement,1,13.6,Flagged,Health,115401,Settled,0,2025-04,Agent
4346,19971,High Claim Ratio,0,54.8,Flagged,Natural Disaster,36237,Settled,0,2026-03,Online
4347,17023,High Claim Ratio,1,10.9,Confirmed,Accident,46472,Settled,0,2024-10,Aggregator
4348,15103,Rapid Settlement,1,94.1,Flagged,Accident,58993,Settled,0,2026-03,Online
4349,8778,Rapid Settlement,1,63.0,Under Review,Fire,42293,Pending,0,2026-06,Online
4350,2065,Rapid Settlement,0,40.9,Flagged,Theft,102701,Settled,0,2025-12,Agent
4351,7767,Repeat Claimant,1,84.1,Under Review,Natural Disaster,43027,Settled,0,2025-06,Agent
4352,3043,Repeat Claimant,1,46.9,Flagged,Theft,33218,Settled,0,2025-01,Aggregator
4353,11191,Amount Rounding,0,83.4,Under Review,Accident,308522,Settled,0,2024-11,Aggregator
4354,4979,Repeat Claimant,0,15.6,Flagged,Accident,64620,Settled,0,2024-10,Agent
4355,8298,Amount Rounding,1,88.0,Flagged,Health,22158,Pending,0,2024-03,Bancassurance
4356,1242,Amount Rounding,1,35.0,Flagged,Accident,65174,Settled,0,2025-09,Online
4357,3734,Repeat Claimant,1,82.3,Flagged,Accident,104831,Settled,0,2024-11,Agent
4358,3387,Policy-Claim Gap,0,69.5,Under Review,Theft,60071,Settled,0,2024-12,Agent
4359,13548,Rapid Settlement,1,22.4,Flagged,Natural Disaster,23725,Settled,0,2026-06,Online
4360,12615,Amount Rounding,0,42.4,Under Review,Natural Disaster,22032,Rejected,0,2024-05,Agent
4361,15201,Policy-Claim Gap,1,16.4,Confirmed,Health,42676,Settled,1,2026-01,Online
4362,2985,Policy-Claim Gap,1,77.5,Confirmed,Health,24166,Settled,0,2024-04,Agent
4363,1791,High Claim Ratio,0,87.2,Flagged,Accident,23449,Settled,0,2024-01,Online
4364,4551,Repeat Claimant,0,16.1,Flagged,Health,24347,Pending,0,2024-08,Aggregator
4365,12501,Rapid Settlement,0,68.6,Confirmed,Health,121719,Pending,0,2024-07,Online
4366,19180,Policy-Claim Gap,1,78.8,Confirmed,Accident,115681,Settled,0,2025-12,Online
4367,11312,Policy-Claim Gap,0,38.0,Under Review,Accident,38078,Pending,0,2025-03,Bancassurance
4368,3049,Rapid Settlement,1,83.3,Confirmed,Theft,49244,Settled,0,2024-06,Bancassurance
4369,16647,Amount Rounding,1,7.2,Flagged,Fire,64323,Settled,0,2025-10,Aggregator
4370,19227,Rapid Settlement,1,69.4,Flagged,Accident,22615,Settled,0,2025-12,Agent
4371,15539,Repeat Claimant,1,66.4,Under Review,Health,110145,Settled,0,2026-02,Online
4372,680,Rapid Settlement,1,40.4,Confirmed,Natural Disaster,11573,Pending,0,2024-11,Aggregator
4373,7680,Rapid Settlement,0,4.0,Flagged,Natural Disaster,175872,Settled,0,2024-10,Online
4374,13523,Repeat Claimant,0,5.0,Under Review,Theft,77129,Settled,0,2025-04,Online
4375,258,Rapid Settlement,1,26.2,Confirmed,Health,23576,Settled,0,2025-04,Aggregator
4376,19377,High Claim Ratio,1,96.2,Flagged,Health,32300,Settled,0,2024-07,Aggregator
4377,2811,Rapid Settlement,1,88.5,Under Review,Health,2563,Pending,0,2024-01,Aggregator
4378,11655,Repeat Claimant,0,61.8,Under Review,Accident,167894,Rejected,0,2025-01,Agent
4379,6247,Policy-Claim Gap,1,11.2,Flagged,Accident,257873,Settled,0,2024-03,Online
4380,17545,Repeat Claimant,1,30.8,Confirmed,Accident,78115,Settled,0,2024-08,Bancassurance
4381,12984,Repeat Claimant,0,15.6,Under Review,Natural Disaster,28838,Pending,0,2025-12,Online
4382,5073,Policy-Claim Gap,0,86.4,Flagged,Accident,14116,Settled,0,2026-02,Online
4383,8945,High Claim Ratio,1,87.3,Flagged,Health,9065,Rejected,0,2025-05,Agent
4384,7856,High Claim Ratio,1,29.0,Under Review,Health,148104,Settled,0,2026-02,Online
4385,6205,High Claim Ratio,0,67.0,Confirmed,Theft,123477,Settled,0,2024-08,Online
4386,6336,Amount Rounding,0,10.2,Flagged,Natural Disaster,9812,Settled,0,2025-06,Partnership
4387,250,Rapid Settlement,1,78.0,Under Review,Health,334604,Settled,0,2024-09,Agent
4388,11594,Policy-Claim Gap,1,41.5,Under Review,Health,6999,Settled,0,2026-03,Agent
4389,15857,Policy-Claim Gap,0,20.5,Cleared,Natural Disaster,8693,Settled,0,2025-11,Online
